,text,favorite_count,retweet_count,created_at
928,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:47:09+00:00
929,"rt @abdulsomad_me: my tech stack is data science and i'm currently of cnn for image recognition with deep learning

i've been coding since…",0,3,2023-01-07 09:46:31+00:00
930,statistics for data science | probability and statistics | statistics tu...  via @youtube,0,0,2023-01-07 09:46:09+00:00
931,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:45:37+00:00
932,@amerix @bengohub we do website development and train on software development and data science....reach out via 0742201368,0,0,2023-01-07 09:45:27+00:00
933,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 09:44:16+00:00
934,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:43:49+00:00
935,"rt @chrisstaud: 5. learn data science tutorial - full course for beginners by freecodecamp

duration: 6 hrs

main topics:

• data science,…",0,10,2023-01-07 09:43:40+00:00
936,"rt @chrisstaud: 4. data science full course | data science for beginners | edureka

duration: 10.5 hrs

main topics:

• data science algori…",0,6,2023-01-07 09:43:36+00:00
937,"rt @chrisstaud: 3. data science in 5 minutes | what is data science? | simplilearn

duration: 4 mins

main topics:

• life of a data scient…",0,4,2023-01-07 09:43:33+00:00
938,"rt @chrisstaud: 1. intro to data science - crash course for beginners by freecodecamp

duration: 1.5 hrs

main topics:

• statistics
• data…",0,16,2023-01-07 09:43:26+00:00
939,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:43:11+00:00
940,rt @theacademy254: @peter_aiyabei @k_boazo data science degree is not a joke. achana na hii vitu za 6 weeks then unaambiwa you’re a data sc…,0,1,2023-01-07 09:43:08+00:00
941,"rt @moshoodkamorud3: @k_boazo i will rather venture into data science 
there's no easy place only your mindset and hard work with consisten…",0,1,2023-01-07 09:42:52+00:00
942,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:42:16+00:00
943,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:41:52+00:00
944,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:41:33+00:00
945,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:40:36+00:00
946,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 09:38:44+00:00
947,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:38:10+00:00
948,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 09:37:42+00:00
949,"@0
nanodegree
pek: ←created page with ''''nanodegree''' is extremely compact web-based academic degree, that is certified by default. most nanodegrees focus on computer science, in disciplines such as data science, artificial intelligence, machine learning, mobile software dev…",0,0,2023-01-07 09:37:36+00:00
950,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:37:33+00:00
951,"rt @mdeverna2: submit your papers to the 4th cyber social threats workshop @thewebconf!

🚨select papers invited for an extended article in…",0,20,2023-01-07 09:37:18+00:00
952,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:37:04+00:00
953,rt @dd_serena_: introduction to data science #datascience ,0,1,2023-01-07 09:36:12+00:00
954,"@lekusg @kynsofficial it depends on what you want to learn, we have:
web development and design
mobile app development
game development
data science
data analysis
ui ux design
and many more.. 
focus on which is more relevant and in demand in your geographical area",0,0,2023-01-07 09:35:56+00:00
955,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:35:40+00:00
956,no be small nightmare. you can legit wake up in the middle of the night asking yourself why you didn’t do data science instead ,3,0,2023-01-07 09:35:38+00:00
957,"rt @safechem79: for all the chemists entering the job market this year, remember it’s okay if data science isn’t your passion. we still nee…",0,9,2023-01-07 09:33:30+00:00
958,"rt @datascience_jbs: news corporation is looking for a director, data science
 new york, ny, united states
( python…",0,1,2023-01-07 09:33:02+00:00
959,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:32:45+00:00
960,"news corporation is looking for a director, data science
 new york, ny, united states
( python ) 
#careers #python",1,1,2023-01-07 09:32:00+00:00
961,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:31:29+00:00
962,"we are planning our first lux academy, @lux_academy and data science east africa, @dseafrica 2023 meet up. where should we meet?

you can also reply your ideas 😊

cc @luxdevhq",17,3,2023-01-07 09:30:37+00:00
963,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 09:30:32+00:00
964,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:30:14+00:00
965,"rt @wealthinc247: 10 most valuable skills that can change your life:

1. writing
2. investing
3. blockchain
4. copywriting
5. programming
6…",0,152,2023-01-07 09:29:13+00:00
966,"rt @cachirag: the ca course new curriculum will have multidisciplinary approach with subjects from psychology, ai, block chain, data scienc…",0,26,2023-01-07 09:28:57+00:00
967,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:27:58+00:00
968,@peter_aiyabei @k_boazo data science degree is not a joke. achana na hii vitu za 6 weeks then unaambiwa you’re a data scientist,3,1,2023-01-07 09:25:50+00:00
969,"interested in studying data science? say no more here are the necessary resources.
data science- ",1,0,2023-01-07 09:25:41+00:00
970,"@k_boazo i will rather venture into data science 
there's no easy place only your mindset and hard work with consistency will talk the rest 🤏",9,1,2023-01-07 09:24:23+00:00
971,"murphy oil is looking for a data science - global ops - summer 2023 intern (3929)
 houston, tx, united states
( python  azure  tensorflow ) 
#jobsearch #tensorflow",0,0,2023-01-07 09:23:02+00:00
972,"rt @datasciencedojo: 🔥 get started with data science this new year with our data science pathway 2023: 

#datascienc…",0,161,2023-01-07 09:22:41+00:00
973,"first day of learn data science without laptop 😂
print(“one step at a time”)",0,0,2023-01-07 09:22:08+00:00
974,"rt @chrisstaud: 1. intro to data science - crash course for beginners by freecodecamp

duration: 1.5 hrs

main topics:

• statistics
• data…",0,16,2023-01-07 09:21:15+00:00
975,rt @towards_ai: setting up data science teams for success #mw  #latest,0,2,2023-01-07 09:20:53+00:00
976,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:20:51+00:00
977,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:20:28+00:00
978,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:20:20+00:00
979,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:19:42+00:00
980,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:19:21+00:00
981,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:18:31+00:00
982,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:18:17+00:00
983,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:17:58+00:00
984,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:17:51+00:00
985,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:17:30+00:00
986,@fsorphie the land is not greener in data science?,0,0,2023-01-07 09:16:47+00:00
987,rt @andydnewton: 2/5) funded phd understanding and responding to youth violence – blending data science with lived experience ,0,3,2023-01-07 09:16:42+00:00
988,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:16:33+00:00
989,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:15:44+00:00
990,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 09:14:47+00:00
991,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:14:12+00:00
992,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:13:55+00:00
993,"rt @edinburghbean: #rsmnephrology📈data science &amp; the kidney🫘

we're bringing the uk renal health data research network &amp; an international e…",0,13,2023-01-07 09:13:23+00:00
994,setting up data science teams for success #mw  #latest,4,2,2023-01-07 09:13:19+00:00
995,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:12:26+00:00
996,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 09:12:18+00:00
997,"start your 2023 year with valuable free courses and certificates in data science and machine learning ! 
#python #datascience #machinelearning #google #learning",2,1,2023-01-07 09:12:09+00:00
998,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:12:09+00:00
999,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:11:51+00:00
